id,subsistema,timestamp,consumo_mw,hora,mes,dia_semana,dia_do_mes,tipo_dia,kwh
SE,SUDESTE,2023-02-18 08:00:00,38367.89499999,8,2,Saturday,18,FDS,38367894.99999
SE,SUDESTE,2023-02-18 09:00:00,38528.384,9,2,Saturday,18,FDS,38528384.0
SE,SUDESTE,2023-02-18 10:00:00,38317.883,10,2,Saturday,18,FDS,38317883.0
SE,SUDESTE,2023-02-18 11:00:00,38119.54699999,11,2,Saturday,18,FDS,38119546.99999
SE,SUDESTE,2023-02-18 12:00:00,37746.265,12,2,Saturday,18,FDS,37746265.0
SE,SUDESTE,2023-02-18 13:00:00,37756.00399999,13,2,Saturday,18,FDS,37756003.999989994
SE,SUDESTE,2023-02-18 14:00:00,38102.337,14,2,Saturday,18,FDS,38102337.0
SE,SUDESTE,2023-02-18 15:00:00,38921.33599999,15,2,Saturday,18,FDS,38921335.99999
SE,SUDESTE,2023-02-18 16:00:00,40297.266,16,2,Saturday,18,FDS,40297266.0
SE,SUDESTE,2023-02-18 17:00:00,41828.641,17,2,Saturday,18,FDS,41828641.0
SE,SUDESTE,2023-02-18 18:00:00,44241.58999999,18,2,Saturday,18,FDS,44241589.99999
SE,SUDESTE,2023-02-18 19:00:00,46575.337,19,2,Saturday,18,FDS,46575337.0
SE,SUDESTE,2023-02-18 20:00:00,45766.077,20,2,Saturday,18,FDS,45766077.0
SE,SUDESTE,2023-02-18 21:00:00,44163.07,21,2,Saturday,18,FDS,44163070.0
SE,SUDESTE,2023-02-18 22:00:00,42174.47599999,22,2,Saturday,18,FDS,42174475.99999
SE,SUDESTE,2023-02-18 23:00:00,40247.37399999,23,2,Saturday,18,FDS,40247373.99999
SE,SUDESTE,2023-02-19 00:00:00,38365.25899999,0,2,Sunday,19,FDS,38365258.99999
SE,SUDESTE,2023-02-19 01:00:00,36733.567,1,2,Sunday,19,FDS,36733567.0
SE,SUDESTE,2023-02-19 02:00:00,35471.099,2,2,Sunday,19,FDS,35471099.0
SE,SUDESTE,2023-02-19 03:00:00,34765.62499999,3,2,Sunday,19,FDS,34765624.99999
SE,SUDESTE,2023-02-19 04:00:00,34434.502,4,2,Sunday,19,FDS,34434502.0
SE,SUDESTE,2023-02-19 05:00:00,34285.879,5,2,Sunday,19,FDS,34285879.0
SE,SUDESTE,2023-02-19 06:00:00,32970.818,6,2,Sunday,19,FDS,32970818.0
SE,SUDESTE,2023-02-19 07:00:00,32146.39099999,7,2,Sunday,19,FDS,32146390.999989998
SE,SUDESTE,2023-02-19 08:00:00,31737.874,8,2,Sunday,19,FDS,31737874.0
SE,SUDESTE,2023-02-19 09:00:00,31337.657,9,2,Sunday,19,FDS,31337657.0
SE,SUDESTE,2023-02-19 10:00:00,31300.92599999,10,2,Sunday,19,FDS,31300925.999989998
SE,SUDESTE,2023-02-19 11:00:00,31579.177,11,2,Sunday,19,FDS,31579177.0
SE,SUDESTE,2023-02-19 12:00:00,31622.56499999,12,2,Sunday,19,FDS,31622564.99999
SE,SUDESTE,2023-02-19 13:00:00,31760.03099999,13,2,Sunday,19,FDS,31760030.999989998
SE,SUDESTE,2023-02-19 14:00:00,32119.19,14,2,Sunday,19,FDS,32119190.0
SE,SUDESTE,2023-02-19 15:00:00,33087.507,15,2,Sunday,19,FDS,33087506.999999996
SE,SUDESTE,2023-02-19 16:00:00,34942.776,16,2,Sunday,19,FDS,34942776.0
SE,SUDESTE,2023-02-19 17:00:00,37573.74699999,17,2,Sunday,19,FDS,37573746.99999
SE,SUDESTE,2023-02-19 18:00:00,40256.07099999,18,2,Sunday,19,FDS,40256070.99999
SE,SUDESTE,2023-02-19 19:00:00,42879.94699999,19,2,Sunday,19,FDS,42879946.99999
SE,SUDESTE,2023-02-19 20:00:00,42474.894,20,2,Sunday,19,FDS,42474894.0
SE,SUDESTE,2023-02-19 21:00:00,41554.889,21,2,Sunday,19,FDS,41554889.0
SE,SUDESTE,2023-02-19 22:00:00,40480.61099999,22,2,Sunday,19,FDS,40480610.99999
SE,SUDESTE,2023-02-19 23:00:00,38692.15699999,23,2,Sunday,19,FDS,38692156.99999
SE,SUDESTE,2023-02-20 00:00:00,37000.28,0,2,Monday,20,Dia útil,37000280.0
SE,SUDESTE,2023-02-20 01:00:00,35692.605,1,2,Monday,20,Dia útil,35692605.0
SE,SUDESTE,2023-02-20 02:00:00,34772.0,2,2,Monday,20,Dia útil,34772000.0
SE,SUDESTE,2023-02-20 03:00:00,34237.13699999,3,2,Monday,20,Dia útil,34237136.99999
SE,SUDESTE,2023-02-20 04:00:00,34171.68,4,2,Monday,20,Dia útil,34171680.0
SE,SUDESTE,2023-02-20 05:00:00,34533.709,5,2,Monday,20,Dia útil,34533709.0
SE,SUDESTE,2023-02-20 06:00:00,34451.57999999,6,2,Monday,20,Dia útil,34451579.999989994
SE,SUDESTE,2023-02-20 07:00:00,35064.112,7,2,Monday,20,Dia útil,35064112.0
SE,SUDESTE,2023-02-20 08:00:00,35883.637,8,2,Monday,20,Dia útil,35883637.0
SE,SUDESTE,2023-02-20 09:00:00,36252.75499999,9,2,Monday,20,Dia útil,36252754.99999
SE,SUDESTE,2023-02-20 10:00:00,36656.364,10,2,Monday,20,Dia útil,36656364.0
SE,SUDESTE,2023-02-20 11:00:00,36895.817,11,2,Monday,20,Dia útil,36895817.0
SE,SUDESTE,2023-02-20 12:00:00,37191.30899999,12,2,Monday,20,Dia útil,37191308.999989994
SE,SUDESTE,2023-02-20 13:00:00,37870.19999999,13,2,Monday,20,Dia útil,37870199.99999
SE,SUDESTE,2023-02-20 14:00:00,38655.66699999,14,2,Monday,20,Dia útil,38655666.999989994
SE,SUDESTE,2023-02-20 15:00:00,40047.60999999,15,2,Monday,20,Dia útil,40047609.99999
SE,SUDESTE,2023-02-20 16:00:00,41326.37799999,16,2,Monday,20,Dia útil,41326377.99999
SE,SUDESTE,2023-02-20 17:00:00,41711.07299999,17,2,Monday,20,Dia útil,41711072.99999
SE,SUDESTE,2023-02-20 18:00:00,43574.18099999,18,2,Monday,20,Dia útil,43574180.99999
SE,SUDESTE,2023-02-20 19:00:00,46293.79699999,19,2,Monday,20,Dia útil,46293796.99999
SE,SUDESTE,2023-02-20 20:00:00,45880.14499999,20,2,Monday,20,Dia útil,45880144.99999
SE,SUDESTE,2023-02-20 21:00:00,44744.308,21,2,Monday,20,Dia útil,44744308.0
SE,SUDESTE,2023-02-20 22:00:00,43260.024,22,2,Monday,20,Dia útil,43260024.0
SE,SUDESTE,2023-02-20 23:00:00,41089.383,23,2,Monday,20,Dia útil,41089383.0
SE,SUDESTE,2023-02-21 00:00:00,39072.838,0,2,Tuesday,21,Dia útil,39072838.0
SE,SUDESTE,2023-02-21 01:00:00,37475.89699999,1,2,Tuesday,21,Dia útil,37475896.99999
SE,SUDESTE,2023-02-21 02:00:00,36390.52299999,2,2,Tuesday,21,Dia útil,36390522.999989994
SE,SUDESTE,2023-02-21 03:00:00,35746.864,3,2,Tuesday,21,Dia útil,35746864.0
SE,SUDESTE,2023-02-21 04:00:00,35557.977,4,2,Tuesday,21,Dia útil,35557977.0
SE,SUDESTE,2023-02-21 05:00:00,35712.59299999,5,2,Tuesday,21,Dia útil,35712592.99999
SE,SUDESTE,2023-02-21 06:00:00,35267.26999999,6,2,Tuesday,21,Dia útil,35267269.99999
SE,SUDESTE,2023-02-21 07:00:00,35544.336,7,2,Tuesday,21,Dia útil,35544336.0
SE,SUDESTE,2023-02-21 08:00:00,36066.18299999,8,2,Tuesday,21,Dia útil,36066182.99999
SE,SUDESTE,2023-02-21 09:00:00,36227.03,9,2,Tuesday,21,Dia útil,36227030.0
SE,SUDESTE,2023-02-21 10:00:00,36228.13699999,10,2,Tuesday,21,Dia útil,36228136.99999
SE,SUDESTE,2023-02-21 11:00:00,36675.434,11,2,Tuesday,21,Dia útil,36675434.0
SE,SUDESTE,2023-02-21 12:00:00,36783.566,12,2,Tuesday,21,Dia útil,36783566.0
SE,SUDESTE,2023-02-21 13:00:00,37648.798,13,2,Tuesday,21,Dia útil,37648798.0
SE,SUDESTE,2023-02-21 14:00:00,38343.472,14,2,Tuesday,21,Dia útil,38343472.0
SE,SUDESTE,2023-02-21 15:00:00,39452.812,15,2,Tuesday,21,Dia útil,39452812.0
SE,SUDESTE,2023-02-21 16:00:00,40636.48,16,2,Tuesday,21,Dia útil,40636480.0
SE,SUDESTE,2023-02-21 17:00:00,41781.05599999,17,2,Tuesday,21,Dia útil,41781055.99999
SE,SUDESTE,2023-02-21 18:00:00,44257.45199999,18,2,Tuesday,21,Dia útil,44257451.99999
SE,SUDESTE,2023-02-21 19:00:00,46852.54299999,19,2,Tuesday,21,Dia útil,46852542.99999
SE,SUDESTE,2023-02-21 20:00:00,45909.895,20,2,Tuesday,21,Dia útil,45909895.0
SE,SUDESTE,2023-02-21 21:00:00,44578.235,21,2,Tuesday,21,Dia útil,44578235.0
SE,SUDESTE,2023-02-21 22:00:00,43048.432,22,2,Tuesday,21,Dia útil,43048432.0
SE,SUDESTE,2023-02-21 23:00:00,40909.76999999,23,2,Tuesday,21,Dia útil,40909769.99999
SE,SUDESTE,2023-02-22 00:00:00,38976.18299999,0,2,Wednesday,22,Dia útil,38976182.99999
SE,SUDESTE,2023-02-22 01:00:00,37188.463,1,2,Wednesday,22,Dia útil,37188463.0
SE,SUDESTE,2023-02-22 02:00:00,36156.856,2,2,Wednesday,22,Dia útil,36156856.0
SE,SUDESTE,2023-02-22 03:00:00,35582.00199999,3,2,Wednesday,22,Dia útil,35582001.99999
SE,SUDESTE,2023-02-22 04:00:00,35562.07499999,4,2,Wednesday,22,Dia útil,35562074.99999
SE,SUDESTE,2023-02-22 05:00:00,36352.22599999,5,2,Wednesday,22,Dia útil,36352225.99999
SE,SUDESTE,2023-02-22 06:00:00,36820.722,6,2,Wednesday,22,Dia útil,36820722.0
SE,SUDESTE,2023-02-22 07:00:00,38377.939,7,2,Wednesday,22,Dia útil,38377939.0
SE,SUDESTE,2023-02-22 08:00:00,39457.55799999,8,2,Wednesday,22,Dia útil,39457557.99999
SE,SUDESTE,2023-02-22 09:00:00,39671.271,9,2,Wednesday,22,Dia útil,39671271.0
SE,SUDESTE,2023-02-22 10:00:00,40098.278,10,2,Wednesday,22,Dia útil,40098278.0
SE,SUDESTE,2023-02-22 11:00:00,40753.905,11,2,Wednesday,22,Dia útil,40753905.0
SE,SUDESTE,2023-02-22 12:00:00,41284.18299999,12,2,Wednesday,22,Dia útil,41284182.99999
SE,SUDESTE,2023-02-22 13:00:00,43171.377,13,2,Wednesday,22,Dia útil,43171377.0
SE,SUDESTE,2023-02-22 14:00:00,44903.202,14,2,Wednesday,22,Dia útil,44903202.0
SE,SUDESTE,2023-02-22 15:00:00,46000.48899999,15,2,Wednesday,22,Dia útil,46000488.999989994
SE,SUDESTE,2023-02-22 16:00:00,46849.286,16,2,Wednesday,22,Dia útil,46849286.0
SE,SUDESTE,2023-02-22 17:00:00,45976.029,17,2,Wednesday,22,Dia útil,45976029.0
SE,SUDESTE,2023-02-22 18:00:00,47132.41899999,18,2,Wednesday,22,Dia útil,47132418.999989994
SE,SUDESTE,2023-02-22 19:00:00,49082.09699999,19,2,Wednesday,22,Dia útil,49082096.999989994
SE,SUDESTE,2023-02-22 20:00:00,48795.194,20,2,Wednesday,22,Dia útil,48795194.0
SE,SUDESTE,2023-02-22 21:00:00,48178.67699999,21,2,Wednesday,22,Dia útil,48178676.99999
SE,SUDESTE,2023-02-22 22:00:00,46017.39299999,22,2,Wednesday,22,Dia útil,46017392.99999
SE,SUDESTE,2023-02-22 23:00:00,43372.98499999,23,2,Wednesday,22,Dia útil,43372984.99999
SE,SUDESTE,2023-02-23 00:00:00,40808.19999999,0,2,Thursday,23,Dia útil,40808199.99999
SE,SUDESTE,2023-02-23 01:00:00,38989.89499999,1,2,Thursday,23,Dia útil,38989894.99999
SE,SUDESTE,2023-02-23 02:00:00,37873.12799999,2,2,Thursday,23,Dia útil,37873127.99999
SE,SUDESTE,2023-02-23 03:00:00,37224.92299999,3,2,Thursday,23,Dia útil,37224922.99999
SE,SUDESTE,2023-02-23 04:00:00,37349.902,4,2,Thursday,23,Dia útil,37349902.0
SE,SUDESTE,2023-02-23 05:00:00,38533.68299999,5,2,Thursday,23,Dia útil,38533682.99999
SE,SUDESTE,2023-02-23 06:00:00,39722.572,6,2,Thursday,23,Dia útil,39722572.0
SE,SUDESTE,2023-02-23 07:00:00,41345.56,7,2,Thursday,23,Dia útil,41345560.0
SE,SUDESTE,2023-02-23 08:00:00,42740.78,8,2,Thursday,23,Dia útil,42740780.0
SE,SUDESTE,2023-02-23 09:00:00,43113.19999999,9,2,Thursday,23,Dia útil,43113199.99999
SE,SUDESTE,2023-02-23 10:00:00,43489.76699999,10,2,Thursday,23,Dia útil,43489766.99999
SE,SUDESTE,2023-02-23 11:00:00,43851.926,11,2,Thursday,23,Dia útil,43851926.0
SE,SUDESTE,2023-02-23 12:00:00,43812.62199999,12,2,Thursday,23,Dia útil,43812621.99999
SE,SUDESTE,2023-02-23 13:00:00,45284.44399999,13,2,Thursday,23,Dia útil,45284443.99999
SE,SUDESTE,2023-02-23 14:00:00,46682.38099999,14,2,Thursday,23,Dia útil,46682380.999989994
SE,SUDESTE,2023-02-23 15:00:00,47588.72999999,15,2,Thursday,23,Dia útil,47588729.99999
SE,SUDESTE,2023-02-23 16:00:00,48172.481,16,2,Thursday,23,Dia útil,48172481.0
SE,SUDESTE,2023-02-23 17:00:00,47396.63099999,17,2,Thursday,23,Dia útil,47396630.999989994
SE,SUDESTE,2023-02-23 18:00:00,48267.918,18,2,Thursday,23,Dia útil,48267918.0
SE,SUDESTE,2023-02-23 19:00:00,50253.46499999,19,2,Thursday,23,Dia útil,50253464.99999
SE,SUDESTE,2023-02-23 20:00:00,49754.408,20,2,Thursday,23,Dia útil,49754408.0
SE,SUDESTE,2023-02-23 21:00:00,49013.98999999,21,2,Thursday,23,Dia útil,49013989.99999
SE,SUDESTE,2023-02-23 22:00:00,46671.05599999,22,2,Thursday,23,Dia útil,46671055.99999
SE,SUDESTE,2023-02-23 23:00:00,43939.56699999,23,2,Thursday,23,Dia útil,43939566.99999
SE,SUDESTE,2023-02-24 00:00:00,41613.057,0,2,Friday,24,Dia útil,41613057.0
SE,SUDESTE,2023-02-24 01:00:00,39421.403,1,2,Friday,24,Dia útil,39421403.0
SE,SUDESTE,2023-02-24 02:00:00,38218.536,2,2,Friday,24,Dia útil,38218536.0
SE,SUDESTE,2023-02-24 03:00:00,37579.079,3,2,Friday,24,Dia útil,37579079.0
SE,SUDESTE,2023-02-24 04:00:00,37669.98899999,4,2,Friday,24,Dia útil,37669988.999989994
SE,SUDESTE,2023-02-24 05:00:00,38792.52999999,5,2,Friday,24,Dia útil,38792529.99999
SE,SUDESTE,2023-02-24 06:00:00,40001.30899999,6,2,Friday,24,Dia útil,40001308.999989994
SE,SUDESTE,2023-02-24 07:00:00,41362.829,7,2,Friday,24,Dia útil,41362829.0
SE,SUDESTE,2023-02-24 08:00:00,42929.43999999,8,2,Friday,24,Dia útil,42929439.99999
SE,SUDESTE,2023-02-24 09:00:00,43243.44499999,9,2,Friday,24,Dia útil,43243444.99999
SE,SUDESTE,2023-02-24 10:00:00,43600.761,10,2,Friday,24,Dia útil,43600761.0
SE,SUDESTE,2023-02-24 11:00:00,43578.07699999,11,2,Friday,24,Dia útil,43578076.99999
SE,SUDESTE,2023-02-24 12:00:00,43288.01999999,12,2,Friday,24,Dia útil,43288019.99999
SE,SUDESTE,2023-02-24 13:00:00,44818.32599999,13,2,Friday,24,Dia útil,44818325.999989994
SE,SUDESTE,2023-02-24 14:00:00,46325.058,14,2,Friday,24,Dia útil,46325058.0
SE,SUDESTE,2023-02-24 15:00:00,47399.127,15,2,Friday,24,Dia útil,47399127.0
SE,SUDESTE,2023-02-24 16:00:00,47761.04899999,16,2,Friday,24,Dia útil,47761048.99999
SE,SUDESTE,2023-02-24 17:00:00,47087.09,17,2,Friday,24,Dia útil,47087090.0
SE,SUDESTE,2023-02-24 18:00:00,47985.019,18,2,Friday,24,Dia útil,47985019.0
SE,SUDESTE,2023-02-24 19:00:00,50175.26899999,19,2,Friday,24,Dia útil,50175268.99999
SE,SUDESTE,2023-02-24 20:00:00,49444.68599999,20,2,Friday,24,Dia útil,49444685.999989994
SE,SUDESTE,2023-02-24 21:00:00,48615.00899999,21,2,Friday,24,Dia útil,48615008.99999
SE,SUDESTE,2023-02-24 22:00:00,46780.57599999,22,2,Friday,24,Dia útil,46780575.999989994
SE,SUDESTE,2023-02-24 23:00:00,44459.595,23,2,Friday,24,Dia útil,44459595.0
SE,SUDESTE,2023-02-25 00:00:00,41965.20399999,0,2,Saturday,25,FDS,41965203.99999
SE,SUDESTE,2023-02-25 01:00:00,39839.77899999,1,2,Saturday,25,FDS,39839778.99999
SE,SUDESTE,2023-02-25 02:00:00,38504.45099999,2,2,Saturday,25,FDS,38504450.999989994
SE,SUDESTE,2023-02-25 03:00:00,37690.19,3,2,Saturday,25,FDS,37690190.0
SE,SUDESTE,2023-02-25 04:00:00,37428.68099999,4,2,Saturday,25,FDS,37428680.99999
SE,SUDESTE,2023-02-25 05:00:00,37467.48,5,2,Saturday,25,FDS,37467480.0
SE,SUDESTE,2023-02-25 06:00:00,36823.059,6,2,Saturday,25,FDS,36823059.0
SE,SUDESTE,2023-02-25 07:00:00,37148.10699999,7,2,Saturday,25,FDS,37148106.99999
SE,SUDESTE,2023-02-25 08:00:00,37568.709,8,2,Saturday,25,FDS,37568709.0
SE,SUDESTE,2023-02-25 09:00:00,37817.12999999,9,2,Saturday,25,FDS,37817129.99999
SE,SUDESTE,2023-02-25 10:00:00,37937.79799999,10,2,Saturday,25,FDS,37937797.99999
SE,SUDESTE,2023-02-25 11:00:00,38367.197,11,2,Saturday,25,FDS,38367197.0
SE,SUDESTE,2023-02-25 12:00:00,38760.288,12,2,Saturday,25,FDS,38760288.0
SE,SUDESTE,2023-02-25 13:00:00,39317.59199999,13,2,Saturday,25,FDS,39317591.99999
SE,SUDESTE,2023-02-25 14:00:00,39953.009,14,2,Saturday,25,FDS,39953009.0
SE,SUDESTE,2023-02-25 15:00:00,40940.23799999,15,2,Saturday,25,FDS,40940237.99999
SE,SUDESTE,2023-02-25 16:00:00,42268.892,16,2,Saturday,25,FDS,42268892.0
SE,SUDESTE,2023-02-25 17:00:00,44092.258,17,2,Saturday,25,FDS,44092258.0
SE,SUDESTE,2023-02-25 18:00:00,46346.03099999,18,2,Saturday,25,FDS,46346030.99999
SE,SUDESTE,2023-02-25 19:00:00,48746.86199999,19,2,Saturday,25,FDS,48746861.999989994
SE,SUDESTE,2023-02-25 20:00:00,47754.553,20,2,Saturday,25,FDS,47754553.0
SE,SUDESTE,2023-02-25 21:00:00,46697.49899999,21,2,Saturday,25,FDS,46697498.99999
SE,SUDESTE,2023-02-25 22:00:00,44855.954,22,2,Saturday,25,FDS,44855954.0
SE,SUDESTE,2023-02-25 23:00:00,43218.59399999,23,2,Saturday,25,FDS,43218593.99999
SE,SUDESTE,2023-02-26 00:00:00,41256.59399999,0,2,Sunday,26,FDS,41256593.99999
SE,SUDESTE,2023-02-26 01:00:00,39461.849,1,2,Sunday,26,FDS,39461849.0
SE,SUDESTE,2023-02-26 02:00:00,38011.78799999,2,2,Sunday,26,FDS,38011787.99999
SE,SUDESTE,2023-02-26 03:00:00,37047.009,3,2,Sunday,26,FDS,37047009.0
SE,SUDESTE,2023-02-26 04:00:00,36504.688,4,2,Sunday,26,FDS,36504688.0
SE,SUDESTE,2023-02-26 05:00:00,35912.843,5,2,Sunday,26,FDS,35912843.0
SE,SUDESTE,2023-02-26 06:00:00,34420.47199999,6,2,Sunday,26,FDS,34420471.999989994
SE,SUDESTE,2023-02-26 07:00:00,33651.712,7,2,Sunday,26,FDS,33651712.0
SE,SUDESTE,2023-02-26 08:00:00,33449.4,8,2,Sunday,26,FDS,33449400.0
SE,SUDESTE,2023-02-26 09:00:00,33173.153,9,2,Sunday,26,FDS,33173153.0
SE,SUDESTE,2023-02-26 10:00:00,33236.15599999,10,2,Sunday,26,FDS,33236155.999989998
SE,SUDESTE,2023-02-26 11:00:00,34035.84299999,11,2,Sunday,26,FDS,34035842.99999
SE,SUDESTE,2023-02-26 12:00:00,34583.854,12,2,Sunday,26,FDS,34583854.0
SE,SUDESTE,2023-02-26 13:00:00,34959.721,13,2,Sunday,26,FDS,34959721.0
SE,SUDESTE,2023-02-26 14:00:00,35512.278,14,2,Sunday,26,FDS,35512278.0
SE,SUDESTE,2023-02-26 15:00:00,36832.72099999,15,2,Sunday,26,FDS,36832720.99999
SE,SUDESTE,2023-02-26 16:00:00,39049.57999999,16,2,Sunday,26,FDS,39049579.999989994
SE,SUDESTE,2023-02-26 17:00:00,41623.33199999,17,2,Sunday,26,FDS,41623331.99999
SE,SUDESTE,2023-02-26 18:00:00,44366.93099999,18,2,Sunday,26,FDS,44366930.99999
SE,SUDESTE,2023-02-26 19:00:00,47178.18799999,19,2,Sunday,26,FDS,47178187.999989994
SE,SUDESTE,2023-02-26 20:00:00,46981.12599999,20,2,Sunday,26,FDS,46981125.99999
SE,SUDESTE,2023-02-26 21:00:00,46479.074,21,2,Sunday,26,FDS,46479074.0
SE,SUDESTE,2023-02-26 22:00:00,45269.549,22,2,Sunday,26,FDS,45269549.0
SE,SUDESTE,2023-02-26 23:00:00,43286.43399999,23,2,Sunday,26,FDS,43286433.999989994
SE,SUDESTE,2023-02-27 00:00:00,41402.98599999,0,2,Monday,27,Dia útil,41402985.99999
SE,SUDESTE,2023-02-27 01:00:00,39632.17399999,1,2,Monday,27,Dia útil,39632173.99999
SE,SUDESTE,2023-02-27 02:00:00,38516.312,2,2,Monday,27,Dia útil,38516312.0
SE,SUDESTE,2023-02-27 03:00:00,37901.528,3,2,Monday,27,Dia útil,37901528.0
SE,SUDESTE,2023-02-27 04:00:00,38014.48,4,2,Monday,27,Dia útil,38014480.0
SE,SUDESTE,2023-02-27 05:00:00,39500.43999999,5,2,Monday,27,Dia útil,39500439.99999
SE,SUDESTE,2023-02-27 06:00:00,40782.26699999,6,2,Monday,27,Dia útil,40782266.99999
SE,SUDESTE,2023-02-27 07:00:00,42330.023,7,2,Monday,27,Dia útil,42330023.0
SE,SUDESTE,2023-02-27 08:00:00,44234.23999999,8,2,Monday,27,Dia útil,44234239.99999
SE,SUDESTE,2023-02-27 09:00:00,44714.48299999,9,2,Monday,27,Dia útil,44714482.99999
SE,SUDESTE,2023-02-27 10:00:00,45281.338,10,2,Monday,27,Dia útil,45281338.0
SE,SUDESTE,2023-02-27 11:00:00,45666.07099999,11,2,Monday,27,Dia útil,45666070.99999
SE,SUDESTE,2023-02-27 12:00:00,45322.19099999,12,2,Monday,27,Dia útil,45322190.99999
SE,SUDESTE,2023-02-27 13:00:00,46981.85499999,13,2,Monday,27,Dia útil,46981854.99999
SE,SUDESTE,2023-02-27 14:00:00,48797.192,14,2,Monday,27,Dia útil,48797192.0
SE,SUDESTE,2023-02-27 15:00:00,49781.70399999,15,2,Monday,27,Dia útil,49781703.99999
SE,SUDESTE,2023-02-27 16:00:00,50329.297,16,2,Monday,27,Dia útil,50329297.0
SE,SUDESTE,2023-02-27 17:00:00,48895.34299999,17,2,Monday,27,Dia útil,48895342.99999
SE,SUDESTE,2023-02-27 18:00:00,49019.135,18,2,Monday,27,Dia útil,49019135.0
SE,SUDESTE,2023-02-27 19:00:00,51419.89199999,19,2,Monday,27,Dia útil,51419891.99999
SE,SUDESTE,2023-02-27 20:00:00,51671.75099999,20,2,Monday,27,Dia útil,51671750.99999
SE,SUDESTE,2023-02-27 21:00:00,51181.82799999,21,2,Monday,27,Dia útil,51181827.999989994
SE,SUDESTE,2023-02-27 22:00:00,48911.216,22,2,Monday,27,Dia útil,48911216.0
SE,SUDESTE,2023-02-27 23:00:00,45973.30099999,23,2,Monday,27,Dia útil,45973300.99999
SE,SUDESTE,2023-02-28 00:00:00,43399.158,0,2,Tuesday,28,Dia útil,43399158.0
SE,SUDESTE,2023-02-28 01:00:00,41392.758,1,2,Tuesday,28,Dia útil,41392758.0
SE,SUDESTE,2023-02-28 02:00:00,40070.50999999,2,2,Tuesday,28,Dia útil,40070509.99999
SE,SUDESTE,2023-02-28 03:00:00,39374.53099999,3,2,Tuesday,28,Dia útil,39374530.99999
SE,SUDESTE,2023-02-28 04:00:00,39423.608,4,2,Tuesday,28,Dia útil,39423608.0
SE,SUDESTE,2023-02-28 05:00:00,40656.454,5,2,Tuesday,28,Dia útil,40656454.0
SE,SUDESTE,2023-02-28 06:00:00,41777.729,6,2,Tuesday,28,Dia útil,41777729.0
SE,SUDESTE,2023-02-28 07:00:00,42752.87799999,7,2,Tuesday,28,Dia útil,42752877.99999
SE,SUDESTE,2023-02-28 08:00:00,44400.794,8,2,Tuesday,28,Dia útil,44400794.0
SE,SUDESTE,2023-02-28 09:00:00,44860.13599999,9,2,Tuesday,28,Dia útil,44860135.99999
SE,SUDESTE,2023-02-28 10:00:00,45172.957,10,2,Tuesday,28,Dia útil,45172957.0
SE,SUDESTE,2023-02-28 11:00:00,45264.96499999,11,2,Tuesday,28,Dia útil,45264964.99999
SE,SUDESTE,2023-02-28 12:00:00,44781.78199999,12,2,Tuesday,28,Dia útil,44781781.99999
SE,SUDESTE,2023-02-28 13:00:00,46139.82699999,13,2,Tuesday,28,Dia útil,46139826.99999
SE,SUDESTE,2023-02-28 14:00:00,47437.81999999,14,2,Tuesday,28,Dia útil,47437819.99999
SE,SUDESTE,2023-02-28 15:00:00,47874.60099999,15,2,Tuesday,28,Dia útil,47874600.99999
SE,SUDESTE,2023-02-28 16:00:00,48613.774,16,2,Tuesday,28,Dia útil,48613774.0
SE,SUDESTE,2023-02-28 17:00:00,47618.56899999,17,2,Tuesday,28,Dia útil,47618568.99999
SE,SUDESTE,2023-02-28 18:00:00,48420.997,18,2,Tuesday,28,Dia útil,48420997.0
SE,SUDESTE,2023-02-28 19:00:00,50737.956,19,2,Tuesday,28,Dia útil,50737956.0
SE,SUDESTE,2023-02-28 20:00:00,50886.24799999,20,2,Tuesday,28,Dia útil,50886247.99999
SE,SUDESTE,2023-02-28 21:00:00,50108.25299999,21,2,Tuesday,28,Dia útil,50108252.99999
SE,SUDESTE,2023-02-28 22:00:00,47822.621,22,2,Tuesday,28,Dia útil,47822621.0
SE,SUDESTE,2023-02-28 23:00:00,44965.40399999,23,2,Tuesday,28,Dia útil,44965403.99999
SE,SUDESTE,2023-03-01 00:00:00,42506.74299999,0,3,Wednesday,1,Dia útil,42506742.99999
SE,SUDESTE,2023-03-01 01:00:00,40352.659,1,3,Wednesday,1,Dia útil,40352659.0
SE,SUDESTE,2023-03-01 02:00:00,38973.79799999,2,3,Wednesday,1,Dia útil,38973797.99999
SE,SUDESTE,2023-03-01 03:00:00,38161.004,3,3,Wednesday,1,Dia útil,38161004.0
SE,SUDESTE,2023-03-01 04:00:00,38230.088,4,3,Wednesday,1,Dia útil,38230088.0
SE,SUDESTE,2023-03-01 05:00:00,39449.182,5,3,Wednesday,1,Dia útil,39449182.0
SE,SUDESTE,2023-03-01 06:00:00,40449.37799999,6,3,Wednesday,1,Dia útil,40449377.99999
SE,SUDESTE,2023-03-01 07:00:00,41400.785,7,3,Wednesday,1,Dia útil,41400785.0
SE,SUDESTE,2023-03-01 08:00:00,42661.70899999,8,3,Wednesday,1,Dia útil,42661708.99999
SE,SUDESTE,2023-03-01 09:00:00,43036.43099999,9,3,Wednesday,1,Dia útil,43036430.99999
SE,SUDESTE,2023-03-01 10:00:00,43410.66599999,10,3,Wednesday,1,Dia útil,43410665.99999
